ASN,subnet,name
202730,2a07:2d00::/29,mainz05-as 1. FSV Mainz 05 e.V.
202731,2001:678:1e4::/48,FAUSERAG-NET FAUSER AG
202732,213.239.140.0/22,Monogon Monogon SE
202732,2001:3ac0::/29,Monogon Monogon SE
202739,2001:678:1e0::/48,routing-rocks Daniel Czerwonk
202741,45.128.92.0/22,EDV-TEAM-OBERLAND Martin Fichtner & Peter Feist GBR
202741,185.152.204.0/22,EDV-TEAM-OBERLAND Martin Fichtner & Peter Feist GBR
202741,2a07:9700::/29,EDV-TEAM-OBERLAND Martin Fichtner & Peter Feist GBR
202741,2a0e:3a40::/29,EDV-TEAM-OBERLAND Martin Fichtner & Peter Feist GBR
202784,185.133.24.0/22,CROSSCONCEPT-DE crossconcept GmbH
202784,2a00:6700::/32,CROSSCONCEPT-DE crossconcept GmbH
202810,185.155.56.0/22,"BROSE1-AS Brose Fahrzeugteile SE & Co. Kommanditgesellschaft, Bamberg"
202810,194.76.228.0/23,"BROSE1-AS Brose Fahrzeugteile SE & Co. Kommanditgesellschaft, Bamberg"
202810,194.76.230.0/24,"BROSE1-AS Brose Fahrzeugteile SE & Co. Kommanditgesellschaft, Bamberg"
202810,194.99.70.0/23,"BROSE1-AS Brose Fahrzeugteile SE & Co. Kommanditgesellschaft, Bamberg"
202810,2a07:8c40::/29,"BROSE1-AS Brose Fahrzeugteile SE & Co. Kommanditgesellschaft, Bamberg"
202847,185.152.220.0/22,"SVLFG-NET Sozialversicherung fuer Landwirtschaft, Forsten und Gartenbau"
202847,2a03:ae60::/32,"SVLFG-NET Sozialversicherung fuer Landwirtschaft, Forsten und Gartenbau"
202851,83.172.162.0/23,RACKSPEED-AS rackSPEED GmbH
202851,83.172.164.0/23,RACKSPEED-AS rackSPEED GmbH
202851,93.89.4.0/22,RACKSPEED-AS rackSPEED GmbH
202851,185.172.124.0/22,RACKSPEED-AS rackSPEED GmbH
202851,2a0b:2300::/31,RACKSPEED-AS rackSPEED GmbH
202878,2001:678:1a8::/48,KEVNET Kevin Olbrich
202909,2001:678:1180::/48,KUEBLER Benjamin Kuebler
202946,193.28.61.0/24,ASNEW Sulzer GmbH
202957,2001:67c:2d5c::/48,ASSWI Stadtwerke Iserlohn GmbH
203015,193.23.176.0/22,smccnet-as smcc.net GmbH
203015,2a0c:82c0::/29,smccnet-as smcc.net GmbH
203017,2001:678:154::/48,HAMBURGWASSER Hamburger Wasserwerke GmbH
203022,185.213.128.0/22,MEDIABROADCAST-GERMANY-AS MEDIA BROADCAST GmbH
203022,2a07:56c0::/29,MEDIABROADCAST-GERMANY-AS MEDIA BROADCAST GmbH
203043,93.180.240.0/20,tirastel Tirastel GmbH
203043,185.146.248.0/22,tirastel Tirastel GmbH
203043,2a05:6c0::/29,tirastel Tirastel GmbH
203045,2001:678:140::/48,KETTLER-NET Kettler Textil-Konfektion GmbH
203046,91.208.191.0/24,VTG-AS VTG AG
203085,77.87.187.0/24,Widas-AS Widas Concepts IT Consulting & Services GmbH
203085,2001:678:684::/48,Widas-AS Widas Concepts IT Consulting & Services GmbH
203123,185.144.8.0/22,techni_de Jurgen Eckhard Petri
203123,2a07:3c40::/29,techni_de Jurgen Eckhard Petri
203132,185.142.184.0/22,SySS SySS GmbH
203132,2a07:2f00::/29,SySS SySS GmbH
203175,185.137.28.0/22,rto RTO GmbH
203175,2a0a:8940::/29,rto RTO GmbH
203196,195.226.216.0/24,emsys energy & meteo systems GmbH
203196,2a12:5dc0::/29,emsys energy & meteo systems GmbH
203207,185.142.108.0/22,HINT-AS Hennig Infrastruktur Technologie GmbH
203207,2a07:2c80::/29,HINT-AS Hennig Infrastruktur Technologie GmbH
203215,192.166.8.0/22,DATAGROUPES DATAGROUP Enterprise Services GmbH
203215,2a0c:7ac0::/29,DATAGROUPES DATAGROUP Enterprise Services GmbH
203224,94.136.176.0/22,webphone mitteldeutsche IT GmbH
203224,185.141.64.0/22,webphone mitteldeutsche IT GmbH
203224,185.207.208.0/22,webphone mitteldeutsche IT GmbH
203224,185.235.56.0/22,webphone mitteldeutsche IT GmbH
203224,2a0b:2c40::/29,webphone mitteldeutsche IT GmbH
203228,45.155.140.0/22,RHOENNET Greenfiber Internet & Dienste GmbH
203228,151.252.216.0/21,RHOENNET Greenfiber Internet & Dienste GmbH
203228,185.124.72.0/22,RHOENNET Greenfiber Internet & Dienste GmbH
203228,217.195.148.0/22,RHOENNET Greenfiber Internet & Dienste GmbH
203228,2a03:93e0::/32,RHOENNET Greenfiber Internet & Dienste GmbH
203228,2a0f:ff00::/29,RHOENNET Greenfiber Internet & Dienste GmbH
203269,2001:67c:428::/48,Mnagel-Network Malte Nagel
203278,185.139.204.0/22,SERVIT serv.it Gesellschaft fur IT Services mbH
203278,2a07:1ac0::/29,SERVIT serv.it Gesellschaft fur IT Services mbH
203293,185.139.92.0/22,REGIONETZ Norbert Herter trading as Regionetz.net
203293,2a07:1440::/29,REGIONETZ Norbert Herter trading as Regionetz.net
203325,185.130.32.0/22,serviceplan-as Serviceplan Group SE & Co. KG
203329,149.233.0.0/19,ESHELTER NTT Global Data Centers EMEA GmbH
203329,185.138.140.0/22,ESHELTER NTT Global Data Centers EMEA GmbH
203329,2a07:e80::/29,ESHELTER NTT Global Data Centers EMEA GmbH
203347,91.203.100.0/22,YALWA-AS Yalwa GmbH
203412,79.142.36.0/24,kues-data KUES DATA GmbH
203412,79.142.44.0/22,kues-data KUES DATA GmbH
203412,185.125.172.0/22,kues-data KUES DATA GmbH
203412,2a07:f00::/29,kues-data KUES DATA GmbH
203420,194.50.176.0/24,AS-MSYS-WTAL Bjoern Maenken
203420,2a0a:4540::/29,AS-MSYS-WTAL Bjoern Maenken
203427,185.135.52.0/22,COMDESK Comdesk GmbH
203427,2a02:faa0::/32,COMDESK Comdesk GmbH
203437,79.135.112.0/21,CGM CompuGroup Medical SE & Co. KGaA
203437,185.9.12.0/22,CGM CompuGroup Medical SE & Co. KGaA
203437,193.218.8.0/22,CGM CompuGroup Medical SE & Co. KGaA
203437,194.77.149.0/24,CGM CompuGroup Medical SE & Co. KGaA
203437,194.77.185.0/24,CGM CompuGroup Medical SE & Co. KGaA
203437,194.105.40.0/21,CGM CompuGroup Medical SE & Co. KGaA
203437,2a02:db00::/29,CGM CompuGroup Medical SE & Co. KGaA
203440,2.56.232.0/22,LFTY-AS linefinity GmbH
203440,5.181.162.0/24,LFTY-AS linefinity GmbH
203440,5.181.163.0/24,LFTY-AS linefinity GmbH
203440,93.189.172.0/23,LFTY-AS linefinity GmbH
203440,93.189.174.0/23,LFTY-AS linefinity GmbH
203440,185.40.244.0/22,LFTY-AS linefinity GmbH
203440,2a06:e680::/29,LFTY-AS linefinity GmbH
203441,185.132.224.0/22,de-mittelrhein-verlag-1-as Mittelrhein-Verlag GmbH
203441,193.105.103.0/24,de-mittelrhein-verlag-1-as Mittelrhein-Verlag GmbH
203441,2a03:a660::/32,de-mittelrhein-verlag-1-as Mittelrhein-Verlag GmbH
203507,5.104.152.0/22,AVIRADE Avira Holding GmbH
203507,5.104.156.0/23,AVIRADE Avira Holding GmbH
203507,185.123.224.0/22,AVIRADE Avira Holding GmbH
203507,193.28.13.0/24,AVIRADE Avira Holding GmbH
203507,195.245.199.0/24,AVIRADE Avira Holding GmbH
203507,212.79.224.0/19,AVIRADE Avira Holding GmbH
203507,2001:67c:199c::/48,AVIRADE Avira Holding GmbH
203507,2a06:e380::/29,AVIRADE Avira Holding GmbH
203520,185.16.196.0/22,XANTARO Xantaro Holding GmbH
203520,2a03:dfc0::/32,XANTARO Xantaro Holding GmbH
203526,194.76.122.0/23,"NORDMANN-GLOBAL Nordmann, Rassmann GmbH"
203526,2001:678:e28::/48,"NORDMANN-GLOBAL Nordmann, Rassmann GmbH"
203536,185.63.8.0/22,AS-FNOH-DE FNOH DSL Suedheide GmbH
203536,188.116.42.0/23,AS-FNOH-DE FNOH DSL Suedheide GmbH
203536,2a03:920::/32,AS-FNOH-DE FNOH DSL Suedheide GmbH
203546,91.206.46.0/23,Naegele-AS Naegele IT-Service GmbH
203546,2001:67c:2f30::/48,Naegele-AS Naegele IT-Service GmbH
203560,178.21.144.0/21,REGFISH-AS regfish GmbH
203560,185.8.168.0/22,REGFISH-AS regfish GmbH
203560,2a02:2c0::/32,REGFISH-AS regfish GmbH
203592,94.198.185.0/24,cnh-primary CLOUD & HEAT Technologies GmbH
203592,185.128.116.0/22,cnh-primary CLOUD & HEAT Technologies GmbH
203592,2a0c:2c0::/29,cnh-primary CLOUD & HEAT Technologies GmbH
203604,185.128.188.0/22,SOLUVIA-IT-AS Soluvia IT-Services GmbH
203604,2a0a:b980::/32,SOLUVIA-IT-AS Soluvia IT-Services GmbH
203621,185.101.248.0/22,kuc-as Kramer & Crew GmbH & Co. KG
203621,2a06:1f40::/29,kuc-as Kramer & Crew GmbH & Co. KG
203636,2a04:cac0::/32,NUKILABS Robin Jung
203682,91.221.223.0/24,DE-TER-Central Terrera AG
203682,194.164.39.0/24,DE-TER-Central Terrera AG
203682,217.113.54.0/23,DE-TER-Central Terrera AG
203682,2a13:e700::/29,DE-TER-Central Terrera AG
203692,2001:67c:2f0c::/48,PPDIGITAL-AS ppdigital GmbH & Co. KG
203696,2001:67c:196c::/48,"EAG-FPI-NET Europaeische Akademie fuer biopsychosoziale Gesundheit, Naturtherapien und Kreativitaetsfoerderung (EAG)"
203719,185.221.62.0/24,skbs Staedtisches Klinikum Braunschweig gGmbH
203724,185.125.224.0/22,MGG4-AS1 Musarubra Germany GmbH
203724,185.212.104.0/22,MGG4-AS1 Musarubra Germany GmbH
203724,185.221.68.0/22,MGG4-AS1 Musarubra Germany GmbH
203724,2a06:bcc0::/29,MGG4-AS1 Musarubra Germany GmbH
203727,91.220.67.0/24,byon byon GmbH
203727,2a14:3f00::/29,byon byon GmbH
203777,109.205.198.0/24,cloudopserve-as cloudopserve GmbH
203777,194.104.121.0/24,cloudopserve-as cloudopserve GmbH
203786,193.101.12.0/23,WK-AS Patrick Westenberg trading as Westenberg + Kueppers GbR
203786,213.232.193.0/24,WK-AS Patrick Westenberg trading as Westenberg + Kueppers GbR
203786,2a01:e540::/29,WK-AS Patrick Westenberg trading as Westenberg + Kueppers GbR
203792,185.164.161.0/24,x-cellent x-cellent technologies GmbH
203792,2a12:bac0::/29,x-cellent x-cellent technologies GmbH
203829,77.87.188.0/24,LEITZ-AS Leitz GmbH & Co. KG
203829,2001:678:660::/48,LEITZ-AS Leitz GmbH & Co. KG
203836,185.66.132.0/22,NETATVISION-AS Net at vision Gesellschaft fuer Informationstechnologie mbH
203836,2a03:2160::/32,NETATVISION-AS Net at vision Gesellschaft fuer Informationstechnologie mbH
203838,2001:67c:2ecc::/48,WPK-NET WPK Kunststofftechnik GmbH & Co. KG
203881,2001:67c:2ea4::/48,GFANET GFA Steriltechnik GmbH & Co. KG
203889,194.99.113.0/24,CITTI Citti Handelsgesellschaft mbH & Co KG
203894,185.118.208.0/22,arvato-scs Arvato SE
203924,85.117.252.0/22,buerodata buerodata AG
203924,185.113.144.0/22,buerodata buerodata AG
203924,185.146.36.0/22,buerodata buerodata AG
203924,185.216.120.0/22,buerodata buerodata AG
203924,193.105.0.0/24,buerodata buerodata AG
203924,2a06:6a40::/29,buerodata buerodata AG
203924,2a07:4d00::/29,buerodata buerodata AG
203924,2a0b:b640::/29,buerodata buerodata AG
203924,2a0d:b6c0::/29,buerodata buerodata AG
203947,195.191.20.0/23,MIT-COAS mitcaps GmbH
203965,185.118.172.0/22,ASAVM FRITZ! Technology GmbH
203965,2a06:9380::/29,ASAVM FRITZ! Technology GmbH
203968,109.109.192.0/21,aiticon aiticon GmbH
203968,185.114.212.0/22,aiticon aiticon GmbH
203968,2a06:71c0::/29,aiticon aiticon GmbH
203983,185.112.68.0/22,tt tolltickets GmbH
203986,31.211.176.0/21,sin-net1 schnell-im-netz.de GmbH & Co.KG
203986,93.88.228.0/22,sin-net1 schnell-im-netz.de GmbH & Co.KG
203986,93.88.232.0/21,sin-net1 schnell-im-netz.de GmbH & Co.KG
203986,185.78.176.0/22,sin-net1 schnell-im-netz.de GmbH & Co.KG
203986,2a00:67e0::/29,sin-net1 schnell-im-netz.de GmbH & Co.KG
204003,2001:67c:20ec::/48,ORTGIES-IT Jan-Eric Ortgies
204010,77.87.185.0/24,"CSNIX-Route-Servers Stephan Rakowski, trading as CSN-Solutions GmbH"
204010,185.66.176.0/22,"CSNIX-Route-Servers Stephan Rakowski, trading as CSN-Solutions GmbH"
204010,195.60.83.0/26,"CSNIX-Route-Servers Stephan Rakowski, trading as CSN-Solutions GmbH"
204010,195.60.92.192/26,"CSNIX-Route-Servers Stephan Rakowski, trading as CSN-Solutions GmbH"
204010,195.60.93.64/26,"CSNIX-Route-Servers Stephan Rakowski, trading as CSN-Solutions GmbH"
204010,2001:7f8:10e::/48,"CSNIX-Route-Servers Stephan Rakowski, trading as CSN-Solutions GmbH"
204010,2001:7f8:155::/48,"CSNIX-Route-Servers Stephan Rakowski, trading as CSN-Solutions GmbH"
204010,2001:7f8:156::/48,"CSNIX-Route-Servers Stephan Rakowski, trading as CSN-Solutions GmbH"
204010,2a05:900::/29,"CSNIX-Route-Servers Stephan Rakowski, trading as CSN-Solutions GmbH"
204033,176.126.127.0/24,sarthur Oliver Arthur
204033,185.20.7.0/24,sarthur Oliver Arthur
204033,2a13:3d00::/29,sarthur Oliver Arthur
204038,85.204.39.0/24,ADITSYSTEMS AD IT Systems GmbH
204038,185.115.176.0/22,ADITSYSTEMS AD IT Systems GmbH
204038,2a02:74a0::/32,ADITSYSTEMS AD IT Systems GmbH
204052,185.116.36.0/22,JENOPTIK Jenoptik AG
204052,2a06:7b80::/29,JENOPTIK Jenoptik AG
204053,45.143.16.0/22,ADESTIS-NET ADESTIS GmbH
204053,45.152.152.0/22,ADESTIS-NET ADESTIS GmbH
204053,91.198.78.0/24,ADESTIS-NET ADESTIS GmbH
204053,185.115.172.0/22,ADESTIS-NET ADESTIS GmbH
204053,185.203.92.0/22,ADESTIS-NET ADESTIS GmbH
204053,193.16.97.0/24,ADESTIS-NET ADESTIS GmbH
204053,2a03:d8c0::/32,ADESTIS-NET ADESTIS GmbH
204056,2.57.160.0/22,ESW ESW David Beteiligungsgesellschaft mbH
204056,2a09:ce40::/29,ESW ESW David Beteiligungsgesellschaft mbH
204061,91.213.207.0/24,EOS-IT-AS EOS Technology Solutions GmbH
204065,185.254.244.0/22,EIBGROUP OXITGEN AG
204065,2a0c:54c0::/32,EIBGROUP OXITGEN AG
204073,185.146.48.0/22,JOBST-DSL JOBST NET GmbH
204073,185.191.216.0/22,JOBST-DSL JOBST NET GmbH
204073,185.221.148.0/22,JOBST-DSL JOBST NET GmbH
204073,2a0a:2040::/29,JOBST-DSL JOBST NET GmbH
204073,2a0c:2000::/29,JOBST-DSL JOBST NET GmbH
204109,185.114.132.0/22,Hillenbrand Hillenbrand Germany Holding GmbH
204109,2a06:6f40::/29,Hillenbrand Hillenbrand Germany Holding GmbH
204110,193.151.46.0/23,Sinch Sinch Germany GmbH
204119,84.38.64.0/21,ISPONE ispOne business GmbH
204119,84.38.78.0/23,ISPONE ispOne business GmbH
204119,2a00:5080::/32,ISPONE ispOne business GmbH
204127,185.114.12.0/22,ALTIGI Stillfront Germany GmbH
204127,2a06:6c00::/29,ALTIGI Stillfront Germany GmbH
204135,185.235.36.0/22,LEMARIT LEMARIT GmbH
204135,2a0e:1700::/29,LEMARIT LEMARIT GmbH
204138,185.112.124.0/22,rehau-ag REHAU Management SE trading as REHAU Industries SE & Co. KG
204138,2a06:62c0::/29,rehau-ag REHAU Management SE trading as REHAU Industries SE & Co. KG
204146,194.31.112.0/21,DRADIO-B DeutschlandRadio KdoR
204146,194.31.120.0/21,DRADIO-B DeutschlandRadio KdoR
204147,185.111.168.0/22,cg Cordes & Graefe KG
204147,2a06:5f00::/29,cg Cordes & Graefe KG
204181,2001:67c:a10::/48,XOC Magnus Kaiser
204188,45.147.36.0/22,AS-ITSG ITSG Informationstechnische Servicestelle der Gesetzlichen Krankenversicherung GmbH
204188,45.157.220.0/22,AS-ITSG ITSG Informationstechnische Servicestelle der Gesetzlichen Krankenversicherung GmbH
204188,185.251.176.0/22,AS-ITSG ITSG Informationstechnische Servicestelle der Gesetzlichen Krankenversicherung GmbH
204188,2001:678:180::/48,AS-ITSG ITSG Informationstechnische Servicestelle der Gesetzlichen Krankenversicherung GmbH
204188,2a0c:14c0::/29,AS-ITSG ITSG Informationstechnische Servicestelle der Gesetzlichen Krankenversicherung GmbH
204188,2a0f:2680::/29,AS-ITSG ITSG Informationstechnische Servicestelle der Gesetzlichen Krankenversicherung GmbH
204195,185.115.236.0/22,BSYS-ERFURT-DE SWE Digital GmbH
204195,2a06:2780::/29,BSYS-ERFURT-DE SWE Digital GmbH
204197,185.204.148.0/22,jdgroup-as1 JD Invest GmbH
204201,185.111.60.0/22,embl European Molecular Biology Laboratory
204218,185.110.124.0/22,RUHNET Friedrich Kecht t/a Friedrich Kecht & Gerhard Guggenbichler Gbr
204218,2a06:5640::/29,RUHNET Friedrich Kecht t/a Friedrich Kecht & Gerhard Guggenbichler Gbr
204243,185.110.12.0/22,HFP-AS HFP Informationssysteme GmbH
204243,2a01:ab80::/32,HFP-AS HFP Informationssysteme GmbH
204252,185.109.180.0/22,REYGERS-AS Reygers Systemhaus GmbH
204253,45.12.92.0/22,DE-EVENTIM-DC CTS Eventim Solutions GmbH
204253,185.109.196.0/22,DE-EVENTIM-DC CTS Eventim Solutions GmbH
204253,194.49.92.0/24,DE-EVENTIM-DC CTS Eventim Solutions GmbH
204253,194.76.42.0/24,DE-EVENTIM-DC CTS Eventim Solutions GmbH
204253,2a06:5240::/29,DE-EVENTIM-DC CTS Eventim Solutions GmbH
204254,2001:67c:754::/48,HUEBEL-AS Marvin Huebel
204254,2001:67c:758::/48,HUEBEL-AS Marvin Huebel
204254,2001:67c:75c::/48,HUEBEL-AS Marvin Huebel
204296,185.254.60.0/22,VEKA VEKA AG
204296,2a0c:4840::/29,VEKA VEKA AG
204308,46.167.32.0/21,aepnet AEP Pluckhahn Netze GmbH
204308,185.101.52.0/22,aepnet AEP Pluckhahn Netze GmbH
204308,2a0a:63c0::/29,aepnet AEP Pluckhahn Netze GmbH
204310,185.253.172.0/22,SYNERGIES Synergies GmbH
204310,2a0c:3ec0::/29,SYNERGIES Synergies GmbH
204349,185.157.100.0/22,ALDI_SE ALDI International Services SE & Co. oHG
204349,2a0a:59c0::/29,ALDI_SE ALDI International Services SE & Co. oHG
204361,193.22.160.0/24,BIT-ANYCAST bit datacenters GmbH
204361,2a0a:14c0::/29,BIT-ANYCAST bit datacenters GmbH
204368,185.250.88.0/22,AS-ITNGO Joerg Suenram trading as it NGO GmbH & Co. KG
204368,2a0e:cd00::/29,AS-ITNGO Joerg Suenram trading as it NGO GmbH & Co. KG
204381,94.101.99.0/24,DLAG-AS Deutsche Leasing AG
204381,2a0f:5540::/29,DLAG-AS Deutsche Leasing AG
204400,185.234.204.0/22,Lexmuc Lex-Com Informationssysteme GmbH
204449,194.61.26.0/24,ASINFRAFUERTH infra fuerth dienstleistung gmbh
204449,2a13:5e00::/29,ASINFRAFUERTH infra fuerth dienstleistung gmbh
204466,194.45.52.0/22,SYMRISE SYMRISE AG
204481,194.76.151.0/24,"BNETZA Bundesnetzagentur fuer Elektrizitaet, Gas, Telekommunikation, Post und Eisenbahnen"
204481,194.156.216.0/21,"BNETZA Bundesnetzagentur fuer Elektrizitaet, Gas, Telekommunikation, Post und Eisenbahnen"
204506,45.152.20.0/22,TMO Thilo Mohri
204506,2001:678:210::/48,TMO Thilo Mohri
204506,2a0f:4500::/29,TMO Thilo Mohri
204512,185.118.108.0/22,as1nce 1nce GmbH
204512,2a0e:9000::/32,as1nce 1nce GmbH
204527,185.130.4.0/22,BJNIP bejuno GmbH
204527,2a07:db00::/29,BJNIP bejuno GmbH
204591,185.242.196.0/22,AZCUSTOMERS AMALYZE AG
204591,2a0d:6d80::/29,AZCUSTOMERS AMALYZE AG
204612,193.16.3.0/24,MUBEA Muhr und Bender KG
204636,193.30.20.0/24,SAARTOTO-AS Saarland-Sporttoto GmbH
204636,2001:678:10b4::/48,SAARTOTO-AS Saarland-Sporttoto GmbH
204653,194.102.215.0/24,BLENDBYTE-AS Blendbyte GmbH
204653,2001:678:110c::/48,BLENDBYTE-AS Blendbyte GmbH
204673,194.77.130.0/24,LABKOM LabKom Biochemische Dienstleistungen GmbH
204673,2001:678:194::/48,LABKOM LabKom Biochemische Dienstleistungen GmbH
204681,194.99.118.0/23,kampmann Kampmann Group GmbH
204702,185.157.148.0/22,DWTS Deutsche Windtechnik GmbH & Co. KG
204702,2a0c:f380::/29,DWTS Deutsche Windtechnik GmbH & Co. KG
204704,45.84.64.0/22,PRIMELINE-AS primeLine Solutions GmbH
204704,45.139.112.0/22,PRIMELINE-AS primeLine Solutions GmbH
204704,45.154.48.0/22,PRIMELINE-AS primeLine Solutions GmbH
204704,185.206.88.0/22,PRIMELINE-AS primeLine Solutions GmbH
204704,2a0e:9880::/29,PRIMELINE-AS primeLine Solutions GmbH
204723,2001:678:5d0::/48,HACON HaCon Ingenieurgesellschaft mbH
204742,2a0e:8380::/29,bitarray Bitarray GmbH
204762,62.133.58.0/24,AYEDO Ayedo Cloud Solutions GmbH
204762,2a14:2440::/29,AYEDO Ayedo Cloud Solutions GmbH
204796,185.240.0.0/22,KRONES-AG Krones AG
204796,2001:67c:11f8::/48,KRONES-AG Krones AG
204796,2a0c:6880::/32,KRONES-AG Krones AG
204867,2001:678:b28::/48,LIGHTNING-WIRE-LABS Lightning Wire Labs GmbH
204877,185.141.120.0/22,de-kupper Kupper IT GmbH
204877,2a0d:ff00::/29,de-kupper Kupper IT GmbH
204881,91.213.235.0/24,GREEN-IT-AS GREEN IT GmbH
204881,91.240.163.0/24,GREEN-IT-AS GREEN IT GmbH
204881,2a12:fd40::/29,GREEN-IT-AS GREEN IT GmbH
204924,185.232.216.0/22,EWERK EWERK DIGITAL GmbH
204924,2a0c:c300::/29,EWERK EWERK DIGITAL GmbH
204965,185.231.212.0/22,med360grad Med360Grad SE
204965,2a0c:a100::/29,med360grad Med360Grad SE
204989,45.89.168.0/22,rdt Rekers Digitaltechnik Beteiligungsgesellschaft mbH trading as Rekers Digitaltechnik GmbH & Co.KG
204989,185.104.160.0/22,rdt Rekers Digitaltechnik Beteiligungsgesellschaft mbH trading as Rekers Digitaltechnik GmbH & Co.KG
204989,2a06:3200::/29,rdt Rekers Digitaltechnik Beteiligungsgesellschaft mbH trading as Rekers Digitaltechnik GmbH & Co.KG
204989,2a0f:a7c0::/29,rdt Rekers Digitaltechnik Beteiligungsgesellschaft mbH trading as Rekers Digitaltechnik GmbH & Co.KG
205020,94.142.252.0/24,datagrid-network DataGrid Network GmbH
205020,2a12:76c0::/29,datagrid-network DataGrid Network GmbH
205033,185.219.244.0/22,stadt-regensburg Stadt Regensburg
205033,2a0b:f040::/32,stadt-regensburg Stadt Regensburg
205037,2001:67c:2c6c::/48,KISTERS Kisters AG
205042,185.78.184.0/22,Felkatec FELKATEC Software GmbH & Co. KG
205042,188.74.48.0/20,Felkatec FELKATEC Software GmbH & Co. KG
205042,2a05:6bc0::/29,Felkatec FELKATEC Software GmbH & Co. KG
205046,141.21.0.0/16,FZI-AS-1 FZI Forschungszentrum Informatik
205046,185.231.132.0/22,FZI-AS-1 FZI Forschungszentrum Informatik
205046,2001:67c:2acc::/48,FZI-AS-1 FZI Forschungszentrum Informatik
205046,2a0c:7500::/29,FZI-AS-1 FZI Forschungszentrum Informatik
205050,185.131.196.0/22,NIEWELS-ASN Hubert Niewels GmbH
205050,2a04:e440::/29,NIEWELS-ASN Hubert Niewels GmbH
205094,195.128.143.0/24,PERSONAL-PACKET Tivon Haeberlein
205094,213.142.154.0/23,PERSONAL-PACKET Tivon Haeberlein
205094,2a12:f140::/29,PERSONAL-PACKET Tivon Haeberlein
205103,185.230.68.0/22,TELEGRAPH-AS Telegraph42 Management GmbH
205103,2a0c:500::/30,TELEGRAPH-AS Telegraph42 Management GmbH
205112,45.151.164.0/23,PHILUNET PHILUNET GmbH
205112,45.151.167.0/24,PHILUNET PHILUNET GmbH
205112,45.157.240.0/22,PHILUNET PHILUNET GmbH
205112,185.65.240.0/22,PHILUNET PHILUNET GmbH
205112,185.232.100.0/22,PHILUNET PHILUNET GmbH
205112,2a0c:1700::/29,PHILUNET PHILUNET GmbH
205112,2a0f:6480::/29,PHILUNET PHILUNET GmbH
205115,87.120.56.0/23,AVACOMM AVACOMM Systems GmbH
205115,87.120.70.0/23,AVACOMM AVACOMM Systems GmbH
205115,87.120.82.0/23,AVACOMM AVACOMM Systems GmbH
205115,87.120.94.0/23,AVACOMM AVACOMM Systems GmbH
205115,87.120.188.0/23,AVACOMM AVACOMM Systems GmbH
205115,87.120.238.0/23,AVACOMM AVACOMM Systems GmbH
205115,87.121.80.0/23,AVACOMM AVACOMM Systems GmbH
205115,94.156.38.0/23,AVACOMM AVACOMM Systems GmbH
205115,178.249.236.0/22,AVACOMM AVACOMM Systems GmbH
205115,185.134.108.0/22,AVACOMM AVACOMM Systems GmbH
205115,2a06:eb40::/29,AVACOMM AVACOMM Systems GmbH
205137,79.142.42.0/23,EHG Ernsting's media GmbH
205137,2001:67c:190c::/48,EHG Ernsting's media GmbH
205137,2a13:2840::/32,EHG Ernsting's media GmbH
205240,193.218.204.0/24,ACKERSTAFF Jan Wilke Ackerstaff
205240,193.218.222.0/24,ACKERSTAFF Jan Wilke Ackerstaff
205240,193.219.0.0/24,ACKERSTAFF Jan Wilke Ackerstaff
205240,2a0f:99c0::/32,ACKERSTAFF Jan Wilke Ackerstaff
205249,185.130.20.0/22,telenetwork-AS telenetwork AG
205249,2a0d:400::/29,telenetwork-AS telenetwork AG
205291,91.235.206.0/24,badata badata GmbH
205291,2a12:e0c0::/29,badata badata GmbH
205310,185.220.228.0/22,de_beiersdorf Beiersdorf Shared Services GmbH
205310,2a11:c840::/29,de_beiersdorf Beiersdorf Shared Services GmbH
205321,185.217.248.0/22,itk Medialine Communications GmbH
205321,2a0c:af00::/29,itk Medialine Communications GmbH
205366,185.201.108.0/22,dreso_de-ffm_rz1 Drees & Sommer SE
205366,2a0a:c240::/32,dreso_de-ffm_rz1 Drees & Sommer SE
205376,185.220.148.0/22,DINOEX Dirk Meyer
205376,194.45.71.0/24,DINOEX Dirk Meyer
205376,2a0b:f840::/29,DINOEX Dirk Meyer
205388,146.19.42.0/24,serverdiscounter Marcel Andrew Zaiser trading as Metaliance ISP Systems e.k
205388,185.216.212.0/22,serverdiscounter Marcel Andrew Zaiser trading as Metaliance ISP Systems e.k
205388,2a0b:bbc0::/32,serverdiscounter Marcel Andrew Zaiser trading as Metaliance ISP Systems e.k
205390,185.220.0.0/22,tectiqom-as TectiQom Information Technology GmbH
205390,2a0b:ecc0::/29,tectiqom-as TectiQom Information Technology GmbH
205427,185.123.88.0/22,I22 i22 Digitalagentur GmbH
205427,2a06:ac80::/29,I22 i22 Digitalagentur GmbH
205435,185.158.224.0/22,gisa-as GISA GmbH
205435,2a07:afc0::/29,gisa-as GISA GmbH
205477,185.217.44.0/22,Sennheiser-KG Sennheiser Electronic SE
205477,2a0b:c340::/29,Sennheiser-KG Sennheiser Electronic SE
205487,185.236.252.0/22,DGNSERVICE DGN Deutsches Gesundheitsnetz Service GmbH
205487,213.163.237.0/24,DGNSERVICE DGN Deutsches Gesundheitsnetz Service GmbH
205487,2a0d:f500::/32,DGNSERVICE DGN Deutsches Gesundheitsnetz Service GmbH
205496,185.214.228.0/22,FISASP FIS-ASP Application Service Providing & IT-Outsourcing GmbH
